Area,Date,Area type,Region,Amount (items),Amount (kg),Amount (USD),Module price (USD/W),Capacity (MW)
Slovenia,2022-08-01,Country,Europe,454737,10747315.0,53566746.0,0.27,198.39535555555554
Slovenia,2022-09-01,Country,Europe,249894,5849286.0,30154871.0,0.26,115.98027307692308
Slovenia,2022-10-01,Country,Europe,125432,3165238.0,15883259.0,0.26,61.08945769230769
Slovenia,2022-11-01,Country,Europe,234166,5579967.0,29466120.0,0.26,113.33123076923076
Slovenia,2022-12-01,Country,Europe,195598,4028516.0,23211465.0,0.22,105.50665909090912
Slovenia,2023-01-01,Country,Europe,536238,7322707.0,36297152.0,0.22,164.98705454545455
Slovenia,2023-02-01,Country,Europe,307878,7790565.0,38151320.0,0.22,173.4150909090909
Slovenia,2023-03-01,Country,Europe,603495,15799595.0,71962842.0,0.22,327.10382727272724
Slovenia,2023-04-01,Country,Europe,539760,14706891.0,65771430.0,0.21,313.1972857142857
Slovenia,2023-05-01,Country,Europe,815530,21200594.0,94568430.0,0.21,450.32585714285705
Slovenia,2023-06-01,Country,Europe,558462,14648554.0,61119527.0,0.18,339.5529277777779
Slovenia,2023-07-01,Country,Europe,428863,12385886.0,46844558.0,0.18,260.24754444444443
Slovenia,2023-08-01,Country,Europe,503822,14749434.0,51750466.0,0.17,304.4145058823529
Slovenia,2023-09-01,Country,Europe,562310,16959021.0,52791595.0,0.15,351.94396666666665
Slovenia,2023-10-01,Country,Europe,373744,11617805.0,31927937.0,0.14,228.05669285714285
Slovenia,2023-11-01,Country,Europe,285814,8441194.0,22208380.0,0.13,170.8336923076923
Slovenia,2023-12-01,Country,Europe,301978,9185686.0,22387974.0,0.13,172.21518461538463
Slovenia,2024-01-01,Country,Europe,484916,14890127.0,32616502.0,0.15,217.44334666666666
Slovenia,2024-02-01,Country,Europe,754196,15719599.0,31868949.0,0.15,212.45966
Slovenia,2024-03-01,Country,Europe,478569,14303784.0,31344898.0,0.15,208.96598666666665
Solomon Islands,2017-03-01,Country,Oceania,1573,29888.0,192369.0,0.38,0.5062342105263158
Solomon Islands,2017-04-01,Country,Oceania,1000,2140.0,10281.0,0.38,0.027055263157894735
Solomon Islands,2017-05-01,Country,Oceania,3342,17650.0,40873.0,0.38,0.10756052631578947
Solomon Islands,2017-06-01,Country,Oceania,160,776.0,4000.0,0.38,0.010526315789473682
Solomon Islands,2017-07-01,Country,Oceania,2051,8476.0,31617.0,0.38,0.08320263157894736
Solomon Islands,2017-08-01,Country,Oceania,150,1995.0,10075.0,0.32,0.031484375
Solomon Islands,2017-09-01,Country,Oceania,420,1522.0,10995.0,0.31,0.03546774193548387
Solomon Islands,2017-12-01,Country,Oceania,1048,4438.0,19652.0,0.3,0.06550666666666666
Solomon Islands,2018-01-01,Country,Oceania,2898,2422.0,12735.0,0.29,0.04391379310344828
Solomon Islands,2018-02-01,Country,Oceania,2886,5772.0,33506.0,0.28,0.11966428571428571
Solomon Islands,2018-03-01,Country,Oceania,1232,2989.0,66528.0,0.28,0.23759999999999995
Solomon Islands,2018-04-01,Country,Oceania,205,305.0,1779.0,0.27,0.006588888888888888
Solomon Islands,2018-05-01,Country,Oceania,878,4824.0,15870.0,0.26,0.061038461538461534
Solomon Islands,2018-06-01,Country,Oceania,36,673.0,4680.0,0.26,0.018
Solomon Islands,2018-07-01,Country,Oceania,4994,5019.0,21567.0,0.25,0.086268
Solomon Islands,2018-08-01,Country,Oceania,270,1221.0,9245.0,0.25,0.03698
Solomon Islands,2018-09-01,Country,Oceania,1140,3400.0,10200.0,0.24,0.042499999999999996
Solomon Islands,2018-10-01,Country,Oceania,600,4208.0,12716.0,0.24,0.052983333333333334
Solomon Islands,2018-11-01,Country,Oceania,7556,140296.0,464388.0,0.26,1.7861076923076922
Solomon Islands,2018-12-01,Country,Oceania,271,1355.0,7317.0,0.27,0.0271
Solomon Islands,2019-01-01,Country,Oceania,22,176.0,737.0,0.29,0.002541379310344828
Solomon Islands,2019-02-01,Country,Oceania,120,1770.0,6170.0,0.29,0.021275862068965517
Solomon Islands,2019-03-01,Country,Oceania,4427,20744.0,76911.0,0.28,0.2746821428571428
Solomon Islands,2019-04-01,Country,Oceania,1570,3999.0,9191.0,0.28,0.032825
Solomon Islands,2019-05-01,Country,Oceania,19919,13372.0,41505.0,0.28,0.14823214285714284
Solomon Islands,2019-06-01,Country,Oceania,14706,16811.0,77606.0,0.27,0.2874296296296296
Solomon Islands,2019-07-01,Country,Oceania,3914,3029.0,14002.0,0.27,0.05185925925925925
Solomon Islands,2019-08-01,Country,Oceania,354,1839.0,3680.0,0.26,0.014153846153846152
Solomon Islands,2019-09-01,Country,Oceania,300,4500.0,21600.0,0.26,0.08307692307692308
Solomon Islands,2019-10-01,Country,Oceania,54,496.0,554.0,0.25,0.002216
Solomon Islands,2019-11-01,Country,Oceania,278,866.0,1659.0,0.24,0.0069125
Solomon Islands,2020-01-01,Country,Oceania,4666,20175.0,102847.0,0.23,0.4471608695652173
Solomon Islands,2020-03-01,Country,Oceania,5551,11166.0,40971.0,0.21,0.1951
Solomon Islands,2020-04-01,Country,Oceania,19541,63111.0,182983.0,0.21,0.871347619047619
Solomon Islands,2020-05-01,Country,Oceania,14908,28344.0,136518.0,0.2,0.6825899999999999
Solomon Islands,2020-06-01,Country,Oceania,8205,16423.0,67112.0,0.19,0.35322105263157894
Solomon Islands,2020-07-01,Country,Oceania,15258,28889.0,116844.0,0.19,0.6149684210526315
Solomon Islands,2020-08-01,Country,Oceania,4144,11311.0,30398.0,0.2,0.15199000000000001
Solomon Islands,2020-09-01,Country,Oceania,4070,12531.0,68879.0,0.2,0.344395
Solomon Islands,2020-10-01,Country,Oceania,3086,6955.0,29933.0,0.2,0.149665
Solomon Islands,2020-12-01,Country,Oceania,324,1165.0,4620.0,0.21,0.022
Solomon Islands,2021-01-01,Country,Oceania,1634,4142.0,16899.0,0.21,0.08047142857142857
Solomon Islands,2021-02-01,Country,Oceania,562,12550.0,56437.0,0.22,0.25653181818181814
Solomon Islands,2021-03-01,Country,Oceania,1266,9760.0,152792.0,0.22,0.694509090909091
Solomon Islands,2021-04-01,Country,Oceania,24,285.0,720.0,0.23,0.0031304347826086954
Solomon Islands,2021-05-01,Country,Oceania,11,22.0,152.0,0.24,0.0006333333333333333
Solomon Islands,2021-06-01,Country,Oceania,70,132.0,292.0,0.24,0.0012166666666666667
Solomon Islands,2021-07-01,Country,Oceania,893,1238.0,20539.0,0.25,0.08215599999999999
Solomon Islands,2021-09-01,Country,Oceania,1025,7315.0,24225.0,0.25,0.09689999999999999
Solomon Islands,2021-10-01,Country,Oceania,2052,33790.0,194452.0,0.26,0.7478923076923076
Solomon Islands,2021-12-01,Country,Oceania,4630,8417.0,34052.0,0.26,0.13096923076923078
Solomon Islands,2022-04-01,Country,Oceania,8,173.0,746.0,0.26,0.002869230769230769
Solomon Islands,2022-05-01,Country,Oceania,1030,10270.0,41744.0,0.26,0.16055384615384616
Solomon Islands,2022-06-01,Country,Oceania,84,84.0,579.0,0.26,0.0022269230769230764
Solomon Islands,2022-07-01,Country,Oceania,1664,9984.0,18554.0,0.26,0.07136153846153846
Solomon Islands,2022-08-01,Country,Oceania,4160,87676.0,427366.0,0.27,1.5828370370370368
Solomon Islands,2022-09-01,Country,Oceania,1266,6524.0,190535.0,0.26,0.7328269230769231
Solomon Islands,2022-10-01,Country,Oceania,1060,10646.0,53636.0,0.26,0.20629230769230766
Solomon Islands,2022-11-01,Country,Oceania,60,285.0,984.0,0.26,0.003784615384615384
Solomon Islands,2022-12-01,Country,Oceania,597,5787.0,26489.0,0.22,0.12040454545454544
Solomon Islands,2023-01-01,Country,Oceania,2234,12525.0,33338.0,0.22,0.15153636363636364
Solomon Islands,2023-02-01,Country,Oceania,574,13880.0,72657.0,0.22,0.3302590909090909
Solomon Islands,2023-03-01,Country,Oceania,700,3445.0,13154.0,0.22,0.05979090909090909
Solomon Islands,2023-04-01,Country,Oceania,213,4608.0,17031.0,0.21,0.08109999999999999
Solomon Islands,2023-05-01,Country,Oceania,6430,63939.0,299833.0,0.21,1.4277761904761903
Solomon Islands,2023-06-01,Country,Oceania,483,2582.0,7275.0,0.18,0.04041666666666667
Solomon Islands,2023-07-01,Country,Oceania,600,2714.0,6500.0,0.18,0.03611111111111111
Solomon Islands,2023-08-01,Country,Oceania,492,2752.0,7380.0,0.17,0.043411764705882344
Solomon Islands,2023-09-01,Country,Oceania,1381,28470.0,126617.0,0.15,0.8441133333333334
Solomon Islands,2023-10-01,Country,Oceania,887,8086.0,33077.0,0.14,0.2362642857142857
Solomon Islands,2023-11-01,Country,Oceania,638,9858.0,39644.0,0.13,0.30495384615384613
Solomon Islands,2023-12-01,Country,Oceania,1048,5336.0,43345.0,0.13,0.3334230769230769
Solomon Islands,2024-01-01,Country,Oceania,559,2705.0,11409.0,0.15,0.07606
Solomon Islands,2024-02-01,Country,Oceania,634,2613.0,19261.0,0.15,0.12840666666666667
Solomon Islands,2024-03-01,Country,Oceania,2096,24390.0,73061.0,0.15,0.48707333333333336
Somalia,2017-01-01,Country,Africa,4240,41000.0,225827.0,0.38,0.5942815789473683
Somalia,2017-02-01,Country,Africa,2400,1420.0,10800.0,0.38,0.028421052631578944
Somalia,2017-03-01,Country,Africa,624,13598.0,79987.0,0.38,0.21049210526315787
Somalia,2017-04-01,Country,Africa,3786,9357.0,64499.0,0.38,0.16973421052631577
Somalia,2017-05-01,Country,Africa,1247,17394.0,88406.0,0.38,0.23264736842105263
Somalia,2017-06-01,Country,Africa,4170,20395.0,77009.0,0.38,0.20265526315789473
Somalia,2017-07-01,Country,Africa,6992,42812.0,178007.0,0.38,0.46843947368421046
Somalia,2017-08-01,Country,Africa,2125,7352.0,70754.0,0.32,0.22110624999999998
Somalia,2017-09-01,Country,Africa,15864,330605.0,2934449.0,0.31,9.465964516129032
Somalia,2017-10-01,Country,Africa,4791,66648.0,330630.0,0.31,1.066548387096774
Somalia,2017-11-01,Country,Africa,300,6150.0,49800.0,0.3,0.16599999999999998
Somalia,2017-12-01,Country,Africa,10017,40095.0,212179.0,0.3,0.7072633333333334
Somalia,2018-01-01,Country,Africa,2423,12274.0,63270.0,0.29,0.21817241379310345
Somalia,2018-02-01,Country,Africa,9993,25473.0,138531.0,0.28,0.49475357142857135
Somalia,2018-03-01,Country,Africa,4736,36152.0,167021.0,0.28,0.5965035714285714
Somalia,2018-04-01,Country,Africa,14284,70319.0,297209.0,0.27,1.100774074074074
Somalia,2018-05-01,Country,Africa,10349,19874.0,89404.0,0.26,0.34386153846153844
Somalia,2018-06-01,Country,Africa,2830,36216.0,161905.0,0.26,0.6227115384615384
Somalia,2018-07-01,Country,Africa,7166,26900.0,104426.0,0.25,0.41770399999999996
Somalia,2018-08-01,Country,Africa,3862,15316.0,76043.0,0.25,0.304172
Somalia,2018-09-01,Country,Africa,5809,9583.0,32555.0,0.24,0.13564583333333333
Somalia,2018-10-01,Country,Africa,8902,20006.0,122421.0,0.24,0.5100875
Somalia,2018-11-01,Country,Africa,8894,39703.0,122248.0,0.26,0.4701846153846153
Somalia,2018-12-01,Country,Africa,15926,87162.0,324959.0,0.27,1.2035518518518518
Somalia,2019-01-01,Country,Africa,43345,74570.0,286387.0,0.29,0.9875413793103449
Somalia,2019-02-01,Country,Africa,670,8846.0,29982.0,0.29,0.10338620689655173
Somalia,2019-03-01,Country,Africa,1666,8207.0,28897.0,0.28,0.10320357142857142
Somalia,2019-04-01,Country,Africa,18359,86731.0,317829.0,0.28,1.135103571428571
Somalia,2019-05-01,Country,Africa,5401,22654.0,83575.0,0.28,0.2984821428571428
Somalia,2019-06-01,Country,Africa,5046,29826.0,126816.0,0.27,0.4696888888888888
Somalia,2019-07-01,Country,Africa,22440,60004.0,250008.0,0.27,0.9259555555555554
Somalia,2019-08-01,Country,Africa,23375,70071.0,256848.0,0.26,0.9878769230769229
Somalia,2019-09-01,Country,Africa,10960,49378.0,198820.0,0.26,0.7646923076923076
Somalia,2019-10-01,Country,Africa,5998,25725.0,138920.0,0.25,0.55568
Somalia,2019-11-01,Country,Africa,4601,45310.0,212075.0,0.24,0.8836458333333332
Somalia,2019-12-01,Country,Africa,12301,151776.0,480097.0,0.24,2.0004041666666668
Somalia,2020-01-01,Country,Africa,21559,191920.0,654226.0,0.23,2.8444608695652174
Somalia,2020-03-01,Country,Africa,6259,59581.0,212232.0,0.21,1.0106285714285714
Somalia,2020-04-01,Country,Africa,29703,428090.0,1499135.0,0.21,7.138738095238095
Somalia,2020-05-01,Country,Africa,11367,80558.0,346575.0,0.2,1.732875
Somalia,2020-06-01,Country,Africa,15260,234145.0,1003725.0,0.19,5.2827631578947365
Somalia,2020-07-01,Country,Africa,44816,767327.0,2028944.0,0.19,10.678652631578945
Somalia,2020-08-01,Country,Africa,9380,104919.0,361386.0,0.2,1.80693
Somalia,2020-09-01,Country,Africa,10085,33955.0,222106.0,0.2,1.11053
Somalia,2020-10-01,Country,Africa,10626,154445.0,570343.0,0.2,2.8517149999999996
Somalia,2020-11-01,Country,Africa,38366,137119.0,552878.0,0.2,2.76439
Somalia,2020-12-01,Country,Africa,44671,90830.0,273476.0,0.21,1.3022666666666667
Somalia,2021-01-01,Country,Africa,20922,108683.0,488021.0,0.21,2.3239095238095238
Somalia,2021-02-01,Country,Africa,584,10714.0,46684.0,0.22,0.2122
Somalia,2021-03-01,Country,Africa,9791,52949.0,241640.0,0.22,1.0983636363636362
Somalia,2021-04-01,Country,Africa,25144,66639.0,283753.0,0.23,1.2337086956521737
Somalia,2021-05-01,Country,Africa,16595,116183.0,481576.0,0.24,2.0065666666666666
Somalia,2021-06-01,Country,Africa,9571,96689.0,419264.0,0.24,1.7469333333333332
Somalia,2021-07-01,Country,Africa,3754,49278.0,197369.0,0.25,0.789476
Somalia,2021-08-01,Country,Africa,25029,157449.0,804397.0,0.24,3.3516541666666666
Somalia,2021-09-01,Country,Africa,2220,49119.0,433603.0,0.25,1.734412
Somalia,2021-10-01,Country,Africa,31166,82549.0,384601.0,0.26,1.4792346153846154
Somalia,2021-11-01,Country,Africa,29409,85360.0,372682.0,0.25,1.4907279999999998
Somalia,2021-12-01,Country,Africa,22978,49837.0,167650.0,0.26,0.6448076923076922
Somalia,2022-01-01,Country,Africa,10416,182278.0,940968.0,0.26,3.619107692307692
Somalia,2022-02-01,Country,Africa,11642,324690.0,1692825.0,0.26,6.510865384615385
Somalia,2022-03-01,Country,Africa,22323,555685.0,2695746.0,0.26,10.368253846153847
Somalia,2022-04-01,Country,Africa,11626,67324.0,414222.0,0.26,1.5931615384615383
Somalia,2022-05-01,Country,Africa,21050,117273.0,535152.0,0.26,2.058276923076923
Somalia,2022-06-01,Country,Africa,7752,67041.0,343706.0,0.26,1.3219461538461537
Somalia,2022-07-01,Country,Africa,11533,59515.0,294272.0,0.26,1.1318153846153844
Somalia,2022-08-01,Country,Africa,13053,161654.0,815399.0,0.27,3.019996296296296
Somalia,2022-09-01,Country,Africa,26086,89378.0,432542.0,0.26,1.6636230769230766
Somalia,2022-10-01,Country,Africa,11023,105924.0,522168.0,0.26,2.0083384615384614
Somalia,2022-11-01,Country,Africa,31873,100994.0,388220.0,0.26,1.4931538461538458
Somalia,2022-12-01,Country,Africa,17490,230013.0,1031032.0,0.22,4.686509090909091
Somalia,2023-01-01,Country,Africa,20739,116959.0,526599.0,0.22,2.393631818181818
Somalia,2023-02-01,Country,Africa,2700,5531.0,9450.0,0.22,0.042954545454545454
Somalia,2023-03-01,Country,Africa,21944,97527.0,450892.0,0.22,2.049509090909091
Somalia,2023-04-01,Country,Africa,27413,85144.0,371070.0,0.21,1.7670000000000001
Somalia,2023-05-01,Country,Africa,23226,104988.0,516651.0,0.21,2.460242857142857
Somalia,2023-06-01,Country,Africa,19398,70186.0,250996.0,0.18,1.3944222222222222
Somalia,2023-07-01,Country,Africa,22144,61354.0,262557.0,0.18,1.45865
Somalia,2023-08-01,Country,Africa,23532,117668.0,430183.0,0.17,2.5304882352941176
Somalia,2023-09-01,Country,Africa,17160,43912.0,145379.0,0.15,0.9691933333333334
Somalia,2023-10-01,Country,Africa,14077,75689.0,377895.0,0.14,2.6992499999999997
Somalia,2023-11-01,Country,Africa,22190,140886.0,412348.0,0.13,3.1719076923076917
Somalia,2023-12-01,Country,Africa,25232,126841.0,374408.0,0.13,2.880061538461538
Somalia,2024-01-01,Country,Africa,25850,121355.0,354732.0,0.15,2.36488
Somalia,2024-02-01,Country,Africa,17862,106632.0,268979.0,0.15,1.7931933333333332
Somalia,2024-03-01,Country,Africa,6792,84732.0,228060.0,0.15,1.5204
South Africa,2017-01-01,Country,Africa,110655,730450.0,3713082.0,0.38,9.77126842105263
South Africa,2017-02-01,Country,Africa,42075,651299.0,3303900.0,0.38,8.694473684210525
South Africa,2017-03-01,Country,Africa,40707,730688.0,3566625.0,0.38,9.385855263157893
South Africa,2017-04-01,Country,Africa,91782,1611647.0,7177473.0,0.38,18.888086842105263
South Africa,2017-05-01,Country,Africa,45708,645823.0,2780769.0,0.38,7.3178131578947365
South Africa,2017-06-01,Country,Africa,74829,942949.0,3994477.0,0.38,10.51178157894737
South Africa,2017-07-01,Country,Africa,138688,1486416.0,6630816.0,0.38,17.449515789473686
South Africa,2017-08-01,Country,Africa,124153,1415613.0,6311026.0,0.32,19.721956249999995
South Africa,2017-09-01,Country,Africa,120347,886297.0,3978080.0,0.31,12.832516129032259
South Africa,2017-10-01,Country,Africa,129264,1165659.0,4917947.0,0.31,15.86434516129032
South Africa,2017-11-01,Country,Africa,168409,1577720.0,7155792.0,0.3,23.85264
South Africa,2017-12-01,Country,Africa,81014,1035604.0,5247105.0,0.3,17.490349999999996
South Africa,2018-01-01,Country,Africa,118586,1055267.0,5202467.0,0.29,17.939541379310345
South Africa,2018-02-01,Country,Africa,181530,2016459.0,10019713.0,0.28,35.78468928571428
South Africa,2018-03-01,Country,Africa,120905,1199192.0,5651339.0,0.28,20.183353571428565
South Africa,2018-04-01,Country,Africa,94065,1432155.0,7044328.0,0.27,26.090103703703697
South Africa,2018-05-01,Country,Africa,128292,2424971.0,11794238.0,0.26,45.36245384615384
South Africa,2018-06-01,Country,Africa,130260,1148105.0,5227123.0,0.26,20.104319230769228
South Africa,2018-07-01,Country,Africa,93250,501119.0,2131918.0,0.25,8.527672
South Africa,2018-08-01,Country,Africa,148889,1854177.0,7563106.0,0.25,30.252423999999998
South Africa,2018-09-01,Country,Africa,293294,5027231.0,19150305.0,0.24,79.79293749999998
South Africa,2018-10-01,Country,Africa,408702,3556956.0,13555067.0,0.24,56.479445833333344
South Africa,2018-11-01,Country,Africa,245209,2472318.0,9070907.0,0.26,34.88810384615385
South Africa,2018-12-01,Country,Africa,65911,1102138.0,3890921.0,0.27,14.410818518518516
South Africa,2019-01-01,Country,Africa,305180,3136711.0,11820647.0,0.29,40.760851724137936
South Africa,2019-02-01,Country,Africa,216060,2423243.0,9415160.0,0.29,32.466068965517245
South Africa,2019-03-01,Country,Africa,333326,6875005.0,26765500.0,0.28,95.59107142857142
South Africa,2019-04-01,Country,Africa,421357,8275626.0,32239431.0,0.28,115.14082499999995
South Africa,2019-05-01,Country,Africa,864816,12619643.0,50279712.0,0.28,179.57039999999995
South Africa,2019-06-01,Country,Africa,451276,9751969.0,39206004.0,0.27,145.2074222222222
South Africa,2019-07-01,Country,Africa,366569,7438459.0,29326752.0,0.27,108.61759999999998
South Africa,2019-08-01,Country,Africa,318755,5623614.0,20477705.0,0.26,78.76040384615386
South Africa,2019-09-01,Country,Africa,207465,3471182.0,11806270.0,0.26,45.40873076923077
South Africa,2019-10-01,Country,Africa,299988,3738683.0,13652053.0,0.25,54.608211999999995
South Africa,2019-11-01,Country,Africa,381623,6928306.0,24501291.0,0.24,102.0887125
South Africa,2019-12-01,Country,Africa,324204,5593734.0,19330567.0,0.24,80.54402916666666
South Africa,2020-01-01,Country,Africa,807413,6700761.0,22976511.0,0.23,99.89787391304347
South Africa,2020-02-01,Country,Africa,94201,2141313.0,7202557.0,0.22,32.73889545454545
South Africa,2020-03-01,Country,Africa,698405,6153089.0,21604570.0,0.21,102.87890476190478
South Africa,2020-04-01,Country,Africa,238396,3798906.0,14202602.0,0.21,67.6314380952381
South Africa,2020-05-01,Country,Africa,96757,2018192.0,7262414.0,0.2,36.31207
South Africa,2020-06-01,Country,Africa,87647,1568150.0,5503078.0,0.19,28.963568421052635
South Africa,2020-07-01,Country,Africa,177188,2060052.0,7577012.0,0.19,39.87901052631579
South Africa,2020-08-01,Country,Africa,84652,1681252.0,5332389.0,0.2,26.661945000000003
South Africa,2020-09-01,Country,Africa,142867,2743662.0,8374196.0,0.2,41.87098
South Africa,2020-10-01,Country,Africa,309350,4599263.0,14782251.0,0.2,73.911255
South Africa,2020-11-01,Country,Africa,137415,2644593.0,8988832.0,0.2,44.94416
South Africa,2020-12-01,Country,Africa,205805,2890031.0,9588083.0,0.21,45.657538095238095
South Africa,2021-01-01,Country,Africa,207671,4701158.0,17728863.0,0.21,84.42315714285715
South Africa,2021-02-01,Country,Africa,199787,4596529.0,18183185.0,0.22,82.65084090909092
South Africa,2021-03-01,Country,Africa,188967,3724507.0,16815145.0,0.22,76.43247727272727
South Africa,2021-04-01,Country,Africa,388253,5438045.0,23300514.0,0.23,101.30658260869565
South Africa,2021-05-01,Country,Africa,282996,4511545.0,21841882.0,0.24,91.00784166666668
South Africa,2021-06-01,Country,Africa,233554,5401399.0,23565217.0,0.24,98.18840416666664
South Africa,2021-07-01,Country,Africa,284834,6050893.0,25299904.0,0.25,101.19961599999998
South Africa,2021-08-01,Country,Africa,311228,5572644.0,23637917.0,0.24,98.4913208333333
South Africa,2021-09-01,Country,Africa,373321,7097290.0,28661094.0,0.25,114.644376
South Africa,2021-10-01,Country,Africa,237730,4047904.0,19164480.0,0.26,73.70953846153846
South Africa,2021-11-01,Country,Africa,236665,4252279.0,20119986.0,0.25,80.479944
South Africa,2021-12-01,Country,Africa,218188,4336586.0,22056704.0,0.26,84.83347692307693
South Africa,2022-01-01,Country,Africa,397844,5717111.0,28579197.0,0.26,109.91998846153845
